Term,Weight
chronic,66.53626714988363
grasping,66.42569341658252
contrasting,66.38842456905788
reaction_time,66.34883374780784
distance,66.26170331105504
phenomenon,66.24482897784682
coherent,66.22527544233824
judged,66.17416071967926
decision_making,66.16001498180754
insights,66.0643491657251
hallucinations,66.06141626063003
changing,66.05738854659589
numbers,66.02865628296637
reliable,66.01183339003008
relations,66.01094549858621
intentional,65.87730246919232
cs,65.73656308387874
investigations,65.72812141560493
currently,65.6067383003811
access,65.42766631365112
gain,65.3914604770003
responds,65.26676863597459
improvement,65.1869854066407
timing,65.0528999476432
improved,64.94796249614099
considerable,64.60869287814837
phases,64.57527867981595
relational,64.5322858423743
hence,64.38550796995744
facial_expressions,64.3026972093226
passively,64.24020043439617
shapes,64.23930999281096
maintain,64.12961507154624
gesture,64.05282243099553
probability,63.91585014586015
encoded,63.89628501288391
unfamiliar,63.868933283135284
ones,63.680667693479975
extending,63.64872529403101
factorial,63.35627307357088
poor,63.28826775043331
observations,63.11102723797972
visuomotor,63.041659762204766
transient,62.98612496065425
language_processing,62.818814258869324
occurring,62.75209765508748
interestingly,62.72225208316736
traits,62.56698995435575
hierarchical,62.51438741694082
orienting,62.44821662177078
emotionally,62.42476437880304
extinction,62.40381933649718
voluntary,62.221014834484706
operations,62.21120785633951
weaker,62.18687400506164
signers,61.921140101020704
theory_of_mind,61.82923874795735
easy,61.79434127189246
developing,61.781815317434656
implemented,61.71871379315709
beliefs,61.6115099908065
successfully,61.60589928825079
executive_control,61.584193494602474
emotion_regulation,61.36019662096654
emerged,61.120076267445434
speakers,61.11358892018761
containing,61.11344468890893
coordination,61.097317228173495
feelings,60.973213121938116
triggered,60.95498706105451
re,60.7679330907787
thereby,60.73782374871949
daily,60.674250227310836
inhibitory,60.67194939555008
carried,60.60351864475712
sighted,60.53569354361767
distinction,60.52176245000929
segregation,60.46522392089075
similarity,60.44138179205646
ambiguity,60.43572139971075
systematically,60.366793414606434
peak,60.2631488024286
assessing,60.256987712322925
advantage,60.1948200411756
speaker,60.141661045444806
animals,60.04766117358147
covert,60.03330444286532
generate,59.89970180069102
characteristic,59.86175464389173
video,59.82161743241207
argue,59.81018411221575
degrees,59.78656934934162
paired,59.740167592289325
statistically,59.481471549868644
communicative,59.4491763958472
complementary,59.41973534434563
syntactic,59.41616672083049
practice,59.316490517757536
grey,59.23969913956475
congruent,59.136782098406506
enhance,59.036956237141936
flexible,59.02434059880508
interval,58.84808686899421
optimal,58.73732387789741
genetic,58.43874615151762
spatial_attention,58.362107947738195
conscious,58.29537034685508
vary,58.17311114754996
verbs,58.09927483012456
belief,58.093443542191956
studying,57.98856734754454
bd,57.8006540126442
plasticity,57.724525708883434
measuring,57.71834434731939
ten,57.69257550893049
alzheimer,57.65668910020608
isolated,57.60124593107368
history,57.56153875653711
threshold,57.50106255730041
fact,57.334220518870595
enhancement,57.09170136813464
alcohol,57.053003938054665
reaching,56.98731995983737
disgust,56.78537412943639
narrative,56.72736025451347
automatically,56.720557156342174
success,56.64322931020618
syndrome,56.62536406277236
therapy,56.62011102893536
share,56.61368539557085
fixation,56.562361851361516
nine,56.49871473201376
elevated,56.414754494024535
writing,56.215639988115676
architecture,56.036032448899846
focusing,56.028041774065436
persons,56.01592009976267
rates,55.952124060193434
monkey,55.91046161480166
acute,55.853881807907214
absent,55.79210415825013
illusion,55.78446972994767
maintained,55.78420365699775
comprised,55.64521498122524
match,55.58163354175105
instructions,55.557293751924874
explicitly,55.44074556037769
twelve,55.431126746686466
inferences,55.335163226323274
incongruent,55.276013498279795
psychophysiological,55.17672251050909
recruits,55.051518041882034
orthographic,55.043002474439525
depicting,55.00994923169395
substantial,55.00335429172587
displays,54.85593118571783
conditioning,54.770006066359386
estimation,54.654925705145004
indeed,54.649330494039816
imagined,54.64677147082023
manipulating,54.5042975090727
contained,54.43606187531688
version,54.42289345281124
dimensions,54.31713173664032
themselves,54.158414125830184
strongest,54.09684699543767
rules,54.045866743193486
possibility,54.001422836149914
oriented,53.92495735543955
uncertainty,53.85255086069421
happy,53.8142033308794
exposed,53.745807643969826
precise,53.731518106726135
concerning,53.70205627892031
drawing,53.68211419030341
classical,53.585683041141294
code,53.58133881763462
signs,53.548304858732386
organized,53.50097388112108
scrambled,53.45417014448046
engages,53.39176607168843
temporally,53.38090690161572
failure,53.33944655056965
existing,53.320590659608015
variables,53.315036815467934
majority,53.268556295202885
skills,53.2529101610207
compatible,53.21561440518612
attended,53.1870458401522
simulation,53.158726667906855
equally,53.04871083836912
movie,52.88804934282981
length,52.67702144365032
examination,52.64035557403436
validated,52.59668546973241
times,52.587760384756436
readers,52.408069491066364
unilateral,52.39196044481576
watched,52.31931827935267
conveyed,52.28935894903027
subserving,52.22253045933774
intervals,52.217254592698445
converging,52.04028551295841
apparent,51.99242980371494
difficulties,51.94471104209154
peripheral,51.87128944759051
profile,51.767203073494144
neurological,51.70453271599392
protocol,51.67473040332338
improve,51.58079286002905
blocked,51.574261229266696
deactivations,51.565112993106304
childhood,51.50728925716351
mild,51.433129520200666
act,51.41133143633061
overlapped,51.33191341693255
interplay,51.29109939059231
occurrence,51.225734308196294
profiles,51.193139549505766
virtual,51.15196969054658
reaction_times,51.14498275721493
partly,51.03036713870168
replicated,51.02204657364938
agents,51.00637759773242
hyperactivation,50.97025729110965
variety,50.78401493139815
modulatory,50.7455896029619
changed,50.64567674812381
imitation,50.62373591419852
rewards,50.58643884023709
nonverbal,50.570374085007536
increasingly,50.53869210975731
challenge,50.53580721721851
languages,50.35413903263644
choices,50.342393076168946
elderly,50.32562250042067
visual_perception,50.313354271537506
tone,50.255245701141824
usually,50.251075700429126
immediately,50.168314761452464
atypical,50.13633763621107
severe,50.095894511416674
modal,50.08193316560537
name,49.923811232446845
recollection,49.81564158507207
stroop,49.81122410173953
goals,49.76287786514119
sad,49.726693705123026
nor,49.577843574917324
allele,49.4026433907106
mismatch,49.397334308558335
predicts,49.393846209300825
actor,49.3856521846517
implicate,49.17024480762012
working,49.12990735524971
revealing,49.10740528105886
true,49.063784838442885
colour,49.00318251159269
nevertheless,48.99242128453738
arithmetic,48.99182631498409
normally,48.932352842563475
manual,48.90885442028709
voices,48.89849673303458
output,48.89740247635925
grasp,48.8889751021617
conditioned,48.84378206806698
sixteen,48.81922557464249
indirect,48.8188890927329
crucially,48.74926556874377
intra,48.71191319023249
initially,48.70532433327109
rated,48.64527108169724
dissociated,48.5014458034629
force,48.437488425102956
issues,48.40744474569456
directional,48.39574387058145
slow,48.39191536779373
preceding,48.37703070690535
coupled,48.201993769985094
anticipatory,48.17749458835365
clarify,48.17443536186299
familiarity,48.11857171167529
detailed,48.03407887030989
competing,47.95990715172343
flexibility,47.95073664248943
smokers,47.79076821468364
aged,47.71166058462331
describe,47.6633598625811
portions,47.64840064325355
stories,47.58414577491541
prosody,47.52635472471222
whilst,47.488813637869534
monetary,47.39770886042157
written,47.374807809694445
benefit,47.333673105830805
adapted,47.27668621016765
driving,47.05574930869561
site,47.04974348961822
evaluating,47.02701427460235
detecting,47.007960926712784
employing,47.00719879289453
simply,46.990928513702094
japanese,46.889877213732106
motivational,46.86035224653661
indices,46.82842034699544
preserved,46.627607603988764
musicians,46.564162504048525
recording,46.5007297026369
underlies,46.499437076302335
manipulations,46.42281029965595
extensively,46.42095055519968
rapidly,46.342940563102566
alpha,46.31255648851361
actual,46.29290961439691
subset,46.09834515869447
agent,46.08545589978952
establish,46.003498875351184
marker,45.9842650159557
video_clips,45.96049253141955
similarities,45.89603469153695
systematic,45.896008874874695
administered,45.862419880502564
observers,45.8590560327855
cortico,45.83580105039654
vocal,45.809834149058936
attribute,45.75794166768687
digit,45.73815995767426
contrary,45.64508398110871
reach,45.60548687268454
intermediate,45.59214412227653
priori,45.586873270328866
tones,45.575693599062404
oddball,45.51375776276033
notably,45.41485533305686
accounted,45.34435176669923
parametrically,45.332809053003054
formed,45.29621723571023
motor_imagery,45.23774043826947
strategic,45.19485686362894
meanings,45.187473785182235
response_selection,45.17337037000526
tendency,45.170611158800675
concept,45.10809639351219
neither,45.03459457121791
updating,44.990132194979466
se,44.987754795188195
feeling,44.92371885313054
audiovisual,44.90945984486056
empirical,44.86953329674229
decreasing,44.86337642819758
allowing,44.83743280152554
reappraisal,44.799780098135855
users,44.79467252948339
attributes,44.76321967781945
rhythm,44.60427766039106
sense,44.583481279818635
empathic,44.29520539706407
rating,44.23559827002599
story,44.20764338404658
classic,44.14302947651332
growing,44.13856975505705
deception,44.0693082892808
depressive,43.98400578888088
exact,43.929308981467486
believed,43.68044064088721
depressed,43.6612664413177
hypoactivation,43.4450149820907
repeatedly,43.414278981953096
fourteen,43.35793386092751
onto,43.29251938678591
transformation,43.24670841702031
selective_attention,43.24361543201975
trend,43.235837939087936
diminished,43.21228573473741
hum,43.17349145265341
validity,43.15974138177282
emphasize,43.14708866408017
failed,43.114166481555074
probably,43.0750917310522
dementia,43.04871206907754
epilepsy,43.03507065957096
preliminary,42.94413692482889
naive,42.93958941503633
investigates,42.93667554461479
unpleasant,42.89687866723983
extra,42.865460457966634
consequence,42.73101639599494
ca,42.721650113132625
challenging,42.615633062233
thirty,42.59790940536368
responsiveness,42.5947490422475
trained,42.23594220495392
observer,42.18444180851681
induction,42.17898062364205
endogenous,42.15168485421796
angry,42.143467397753184
constant,42.13790797082368
susceptibility,42.08111829869269
listened,42.062311951801135
reliability,42.025565149394936
exists,42.01946239191495
negativity,42.00164945928088
streams,41.959277441222
semantically,41.95429775102591
select,41.88331626125775
overcome,41.79614265325178
subtle,41.79096051113454
motor_control,41.771156830963946
ci,41.74756725751003
object_recognition,41.73853094406219
smoking,41.72776030685064
latency,41.724431112641795
social_interaction,41.591369845133165
discrete,41.49108825160606
photographs,41.47276364918515
integrate,41.43923960364067
requirements,41.37865931827959
lobules,41.37658857179572
sided,41.376180115951186
scales,41.29481099617294
poorer,41.28182883397306
odor,41.2656253713864
dyslexia,41.199108576507435
repetitive,41.166125026587046
opposed,41.1054399023162
entire,41.10255960561998
judgements,41.10100243185441
paralimbic,41.072867136328746
extends,41.053787507131645
judge,41.034915224997036
contact,41.028020817357685
immediate,41.01454308389433
tuned,40.986010324094785
minimal,40.97021177665228
competition,40.90053469942813
hemifield,40.86899569223551
inc,40.79539687084348
symbolic,40.78292256729404
embedded,40.727993671712916
observe,40.6934234377916
mirror_neuron,40.60158018373435
nogo,40.600337827450495
aberrant,40.571887855768765
tracking,40.561572070044576
score,40.53902806636426
mapp,40.4791534842478
correctly,40.47217246253577
watching,40.47060080996755
broad,40.40223572323646
measurement,40.38260110733839
fluency,40.37735637524414
poles,40.37180570959167
whereby,40.315277677650684
handedness,40.24202969410091
randomly,40.17820973186922
encode,40.173922313010145
executive_function,40.15959898986512
subsystems,40.11749417081863
principle,40.09312088631036
inhibitory_control,40.05139162091243
balance,40.04993821867055
depth,40.01560925712972
infer,40.015175114882005
estimated,39.88324860461496
correction,39.81997047291152
pleasant,39.56396821076605
individually,39.43148127363007
ts,39.32115379726042
exist,39.31845549013683
constitute,39.27917816137038
valid,39.272313038082075
progressive,39.2437061212939
forward,39.24345678444443
successive,39.22331591101994
transition,39.20166462752885
preferential,39.06992509807944
respective,39.044383163327666
movies,39.02195143704428
marked,39.015824723030036
expertise,39.01524986805579
frequencies,38.98691835061254
reversed,38.97857246115524
recognized,38.942063444424825
online,38.907885640525954
skill,38.90105077570453
phonetic,38.77234660607924
expressions,38.61678211333753
prime,38.6060929943178
echo,38.575701557770614
concurrently,38.55507866813858
linking,38.547556567744984
monkeys,38.547143223646984
optic,38.428342603067414
education,38.38876689120943
averted,38.35333205488784
linearly,38.29102516751172
challenges,38.264788355076206
differentiated,38.16823701399137
tapping,38.16511212181906
verb,38.00655348965118
reverse,37.993334351993326
cultural,37.96396074029659
deactivated,37.908902057775755
sexual,37.89799110258538
limitations,37.834846714943154
served,37.810666873229785
concepts,37.77171273641888
cohort,37.75182472962874
animate,37.734878544496425
striking,37.695215811326534
hard,37.69254106119318
emerge,37.667690459043826
periodicals,37.632963004886626
inverted,37.57582481812067
multisensory,37.5404525397727
biased,37.52597542552732
transcranial,37.5217397220033
utilized,37.49882738695996
reaction,37.476351815822156
segmentation,37.42249216752328
hyperactivity,37.33779118527675
calculation,37.24712462616461
construct,37.2135718369738
illness,37.187231416146396
computer,37.15438996500468
perceiving,37.14641625466594
divided,37.10278032119994
cycle,37.062566505350766
vstm,37.03653580749318
instruction,37.03290293915782
created,37.00412362557822
nouns,37.001626537382954
weight,36.904575446359665
speech_perception,36.89723630794926
sufficient,36.86640219038297
considering,36.79246285054098
biases,36.72961471496342
rt,36.66425318392222
naturalistic,36.638013329292555
subtraction,36.55536264081967
inversely,36.518706131148924
prolonged,36.49584936578583
shifting,36.49158301368949
parkinson,36.43637575630123
executed,36.338507753141336
agreement,36.3345902283546
exploration,36.30681601796384
special,36.30023733675076
dynamically,36.29893554694388
effectively,36.29222271854259
inferring,36.21950576336266
cost,36.16697049215837
weak,36.165141699176665
transfer,36.15764746932275
describing,36.12219713455379
fashion,36.10535439072329
shifted,36.01944954361285
autonomic,36.01861100490498
unexpected,35.969451105461964
memory_retrieval,35.95902558308856
names,35.94540321094016
internally,35.944052038506655
adolescence,35.92643120049242
bimanual,35.91282880607809
elucidated,35.86255697878467
inverse,35.856267999807855
kinds,35.84743196777833
stationary,35.847406010889244
preferences,35.84626936371681
achieve,35.82035922516762
engaging,35.782130758351734
reduce,35.77824975687626
explanation,35.763321901939904
focal,35.72319922635177
interpersonal,35.703530535061006
aphasia,35.69001193993715
arrow,35.65779349138329
retention,35.65057448477651
modulating,35.650196139772675
upper,35.63995084876548
drawings,35.62251743039723
concrete,35.59843188118919
semantic_memory,35.59654366077661
salience_network,35.56553478358439
grip,35.562794713818015
codes,35.539345642893025
accurately,35.522882083694725
diagnosis,35.51542426553823
eighteen,35.485151142861966
affecting,35.48481059663607
consequently,35.45262614249184
worse,35.420041275876066
moderate,35.40654629287943
route,35.40605045290512
handers,35.37513416457493
preparatory,35.3538700001839
exclusively,35.34889048307349
signaling,35.34061508449918
allocation,35.31974459439495
subserve,35.28332619506105
dissociate,35.26999256500473
views,35.2378626576029
mediates,35.2354715611568
offer,35.21984838124402
analyze,35.196233566631065
days,35.12421094083791
pseudowords,35.10943147175707
muscle,35.09657904963041
beta,35.07481795695625
disrupted,35.00990917476873
suppressed,34.95915013928328
attend,34.89568634053234
lines,34.880485408293936
heightened,34.872072457312065
correspond,34.82681593493109
counting,34.80924820928546
depended,34.78392022640419
asymmetries,34.77406357614028
optimized,34.761470707724406
dysfunctional,34.74269379630537
face_recognition,34.736383317474086
localizer,34.723837952730634
accordingly,34.69887928974485
slower,34.66954425566152
differing,34.59330888256363
saccades,34.52423557734332
synchrony,34.51134224896596
percept,34.502278680827885
regulating,34.494574529361564
stability,34.49167162720008
retinotopic,34.48066530202192
define,34.444751641828226
operation,34.43672532004284
nicotine,34.41648606505202
aggression,34.40923184544826
estimates,34.392524237007464
deviant,34.384888739256574
markers,34.361256746372405
risky,34.3214982579232
illusory,34.304118226979305
subserved,34.30367062417614
peaks,34.29743083275359
calculated,34.27935745466506
anger,34.19628066039724
amplitudes,34.190827620971746
autobiographical,34.1433198945715
dot,34.12606312661695
sadness,34.10869529747612
uniquely,34.09980100825732
weighted,34.09950548636611
paced,34.02637070929524
ranging,34.00370496419939
varies,33.96030635211042
pleasantness,33.86088573009229
dependence,33.83671272640446
subdivisions,33.81101868814885
